,
,
data_traditional.tif,
Emission wavelength,500 nm
NA,0.95
Refraction index,1.33
Voxel size,220 nm x 220 nm x 220 nm
Bead diameter,100 nm
,
Frame size,12 pixels
Threshold,197
,
Theoretical FWHM in XY,270 nm
Theoratical FWHM in Z,1.3 um
,
HeatMap Statistics,
FWHM min,422 nm +/- 11 nm
FWHMmin / Theoretical FWHMxy,1.566 +/- 0.04
FWHM max,550 nm +/- 36 nm
FWHMmax / Theoretical FWHMxy,2.041 +/- 0.134
FWHM z,2.08 um +/- 72.03 nm
FWHMz / Theoretical FWHMz,1.605 +/- 0.056
z0,+/- 8.33 um
(z0 - mean(z0)) / FWHMz,+/- 6.421
Asymmetry,0.772 +/- 0.054
Theta,-53.9 deg +/- 49.8 deg
,

Bead Id,x0 (um),y0 (um),z0 (um),FWHM min (um),FWHM max (um),FWHM z (um),z0 - mean(z0) (um),Asymmetry,Theta (degrees),R^2 FWHM min/max,R^2 FWHMz,Fit valid,Centroid brightness,Fitted Brightness(A),Fitted background(B),Image name
1783,-81.89,-40.457,34.442,0.453,0.502,1.925,-3.076,0.901,82.125,0.958,0.985,1,719,678.151,124.069,data_traditional
1784,-76.351,-44.159,24.61,0.826,1.189,2.674,-12.907,0.695,3.151,0.909,0.386,0,386,164.162,111.933,data_traditional
1785,-119.745,-64.125,34.407,0.459,0.51,2.083,-3.11,0.901,-76.073,0.96,0.987,1,685,662.266,119.932,data_traditional
1786,0.52,-67.969,23.068,0.752,1.616,4.472,-14.449,0.465,4.543,0.842,0.75,0,313,195.384,118.206,data_traditional
1787,89.343,-71.284,33.931,0.441,0.476,1.505,-3.587,0.926,-77.047,0.94,0.947,1,592,491.258,120.737,data_traditional
1788,-94.108,-82.168,34.225,0.415,0.5,2.168,-3.292,0.831,82.849,0.959,0.99,1,688,689.785,121.931,data_traditional
1789,10.462,17.147,30.371,0.495,0.508,3.996,-7.146,0.975,-36.989,0.944,0.903,0,726,619.794,129.469,data_traditional
1790,141.117,10.714,33.179,0.507,0.859,2.187,-4.339,0.59,-85.534,0.877,0.779,0,233,142.114,113.669,data_traditional
1791,154.954,-20.178,34.327,0.377,0.604,2.019,-3.191,0.624,-79.933,0.927,0.972,1,478,405.854,119.559,data_traditional
1792,-39.13,-56.421,34.485,0.432,0.546,2.031,-3.032,0.791,80.122,0.962,0.989,1,850,734.749,124.453,data_traditional
1793,141.536,-73.276,34.466,0.447,0.527,2.27,-3.052,0.848,-86.909,0.948,0.962,1,503,463.969,115.872,data_traditional
1794,-6.197,-80.622,34.341,0.44,0.522,1.947,-3.176,0.844,-82.93,0.967,0.985,1,759,650.912,124.414,data_traditional
1795,123.853,-83.904,24.428,0.431,0.513,2.183,-13.09,0.84,-85.73,0.95,0.931,1,652,502.752,119.882,data_traditional
1796,-25.104,-95.985,33.129,0.497,0.648,2.54,-4.388,0.766,-81.766,0.963,0.643,0,425,362.045,121.597,data_traditional
1797,78.237,89.496,34.807,0.432,0.633,1.934,-2.71,0.683,-78.827,0.904,0.964,1,513,404.053,123.225,data_traditional
1798,-129.42,45.731,35.832,0.421,0.642,4.617,-1.685,0.655,-79.634,0.81,0.875,0,451,407.954,132.394,data_traditional
1799,-5.447,38.61,34.896,0.413,0.551,2.152,-2.622,0.749,-82.97,0.857,0.991,0,783,746.268,133.517,data_traditional
1800,130.078,27.547,34.37,0.395,0.68,1.949,-3.147,0.581,-85.37,0.934,0.979,1,498,428.922,118.813,data_traditional
1801,50.115,-24.095,35.109,0.439,0.564,1.941,-2.408,0.779,83.761,0.955,0.987,1,806,759.346,125.832,data_traditional
1802,91.168,-30.719,34.332,0.401,0.554,2.013,-3.185,0.724,-74.344,0.938,0.977,1,508,445.091,119.469,data_traditional
1803,-148.985,-33.837,34.645,0.439,0.506,1.829,-2.872,0.868,-81.41,0.963,0.98,1,647,543.03,120.542,data_traditional
1804,113.366,-39.754,34.643,0.39,0.546,2.026,-2.874,0.715,-80.555,0.965,0.992,1,583,596.824,122.566,data_traditional
1805,141.02,-41.03,22.276,0,0,2.1,-15.241,0.0,0,0,0.961,0,367,0,0,data_traditional
1806,-156.437,-47.189,34.819,0.427,0.501,2.07,-2.698,0.854,81.489,0.973,0.976,1,602,561.144,119.723,data_traditional
1807,-92.755,72.11,33.854,0.505,0.69,1.046,-3.663,0.732,-69.417,0.888,0.452,0,338,313.137,126.63,data_traditional
1808,71.162,66.271,34.751,0.42,0.583,1.922,-2.766,0.72,-80.378,0.933,0.975,1,489,410.408,120.756,data_traditional
1809,-158.675,34.007,34.664,0.428,0.5,2.175,-2.853,0.857,79.095,0.955,0.975,1,453,428.001,120.887,data_traditional
1810,37.017,26.601,34.317,0.4,0.575,2.199,-3.2,0.695,-74.31,0.954,0.974,1,474,347.95,119.54,data_traditional
1811,-39.764,24.831,34.969,0.416,0.518,2.16,-2.548,0.802,79.835,0.972,0.99,1,875,802.498,127.68,data_traditional
1812,85.253,21.869,27.557,0.131,4.985,2.404,-9.96,0.026,89.727,0.028,0.989,0,0,-318.901,152.993,data_traditional
1813,-102.93,5.608,35.153,0.409,0.503,2.048,-2.364,0.813,-83.682,0.975,0.991,1,957,880.929,127.401,data_traditional
1814,1.883,-1.728,35.309,0.441,0.544,1.832,-2.209,0.81,-86.396,0.962,0.977,1,613,694.228,126.112,data_traditional
1815,-75.924,-29.867,31.618,0.474,0.62,3.649,-5.899,0.764,-3.309,0.945,0.895,0,654,434.48,125.371,data_traditional
1816,50.712,-30.363,31.376,0.505,0.793,3.249,-6.141,0.637,17.374,0.923,0.868,0,481,423.953,126.33,data_traditional
1817,73.721,-59.232,34.942,0.439,0.61,2.326,-2.575,0.72,-84.315,0.962,0.994,1,631,539.915,122.94,data_traditional
1818,-54.48,-63.615,34.512,0.416,0.503,2.232,-3.005,0.826,-89.485,0.976,0.986,1,662,635.775,122.441,data_traditional
1819,158.784,-81.781,21.12,0,0,2.339,-16.397,0.0,0,0,0.975,0,453,0,0,data_traditional
1820,-148.256,-82.479,34.491,0.429,0.494,2.249,-3.026,0.869,-83.113,0.949,0.966,1,419,378.717,118.051,data_traditional
1821,51.158,76.27,57.701,0.391,0.545,1.989,20.183,0.717,-83.925,0.967,0.94,1,685,729.508,122.69,data_traditional
1822,-55.938,66.485,35.215,0.407,0.489,1.971,-2.302,0.832,83.937,0.971,0.963,1,573,598.65,124.483,data_traditional
1823,163.373,55.784,34.668,0.444,0.796,2.133,-2.849,0.557,-84.429,0.907,0.94,1,383,265.001,115.726,data_traditional
1824,-51.94,40.985,35.005,0.435,0.497,2.191,-2.512,0.876,-74.083,0.971,0.963,1,590,530.535,120.72,data_traditional
1825,70.448,36.019,35.209,0.422,0.611,2.204,-2.308,0.69,-78.15,0.97,0.991,1,644,607.49,123.792,data_traditional
1826,141.117,10.712,33.179,0.501,0.85,2.187,-4.339,0.589,-85.561,0.88,0.779,0,233,142.338,114.354,data_traditional
1827,-109.049,-35.58,34.938,0.401,0.501,2.099,-2.579,0.8,-89.198,0.956,0.989,1,605,542.245,122.318,data_traditional
1828,136.741,-41.279,35.08,0.404,0.642,1.96,-2.437,0.63,-87.144,0.941,0.975,1,587,532.8,120.592,data_traditional
1829,-108.783,-48.098,35.37,0.484,0.506,2.066,-2.147,0.957,-45.553,0.957,0.985,1,649,638.535,124.691,data_traditional
1830,22.493,-92.067,35.186,0.436,0.517,2.084,-2.331,0.843,-82.052,0.974,0.995,1,843,755.049,124.334,data_traditional
1831,-83.947,43.565,31.287,0.396,0.51,3.429,-6.23,0.777,-82.229,0.961,0.898,0,593,626.066,125.952,data_traditional
1832,5.007,33.974,35.632,0.405,0.55,2.078,-1.885,0.736,-80.416,0.956,0.983,1,627,583.479,122.015,data_traditional
1833,-129.663,18.17,35.402,0.391,0.476,2.204,-2.116,0.821,87.849,0.971,0.979,1,568,603.071,120.223,data_traditional
1834,-108.0,15.002,35.905,0.59,1.78,2.189,-1.613,0.332,24.815,0.593,0.968,0,196,253.674,124.995,data_traditional
1835,-59.16,-0.972,35.56,0.421,0.482,2.118,-1.957,0.874,-62.82,0.963,0.991,1,967,848.813,128.263,data_traditional
1836,133.306,-7.655,32.259,0.627,0.711,3.268,-5.258,0.881,28.077,0.879,0.737,0,427,215.973,116.291,data_traditional
1837,133.265,-7.754,31.476,0.437,0.624,2.206,-6.041,0.701,-77.422,0.925,0.949,1,389,292.656,119.657,data_traditional
1838,-107.839,-9.485,35.361,0.417,0.545,2.178,-2.156,0.765,78.262,0.948,0.984,1,660,591.338,123.393,data_traditional
1839,19.419,-62.594,35.373,0.41,0.522,2.038,-2.145,0.786,87.43,0.962,0.991,1,890,834.483,125.685,data_traditional
1840,-27.385,-65.496,35.518,0.426,0.464,2.029,-1.999,0.918,80.099,0.952,0.984,1,560,579.066,123.569,data_traditional
1841,36.097,-88.779,35.441,0.429,0.494,2.025,-2.076,0.868,-87.623,0.964,0.99,1,769,684.481,126.447,data_traditional
1842,-82.265,96.494,35.391,0.48,0.611,1.944,-2.127,0.785,-77.706,0.677,0.982,0,599,529.134,83.268,data_traditional
1843,-37.201,66.944,35.517,0.415,0.565,1.935,-2.0,0.734,-74.81,0.959,0.987,1,536,470.705,122.603,data_traditional
1844,106.711,63.416,25.317,0.402,0.538,2.089,-12.201,0.747,-87.757,0.953,0.96,1,531,468.787,126.351,data_traditional
1845,1.738,54.86,35.848,0.385,0.557,2.013,-1.669,0.69,-75.736,0.95,0.981,1,884,749.105,129.052,data_traditional
1846,130.028,32.033,35.54,0.414,0.638,2.018,-1.977,0.649,-89.304,0.938,0.983,1,571,447.312,119.681,data_traditional
1847,-78.289,25.745,35.711,0.454,0.498,2.076,-1.807,0.912,-87.166,0.975,0.982,1,750,695.18,126.068,data_traditional
1848,159.742,16.723,35.712,0.403,0.67,1.949,-1.805,0.602,-87.437,0.938,0.972,1,601,641.115,123.241,data_traditional
1849,162.754,-3.443,35.608,0.438,0.631,2.011,-1.909,0.695,-81.907,0.926,0.978,1,530,460.565,118.48,data_traditional
1850,-7.528,-9.839,30.581,0.436,0.823,4.981,-6.936,0.53,-87.495,0.899,0.867,0,521,472.627,137.302,data_traditional
1851,51.197,-17.651,35.001,0.447,0.659,2.391,-2.516,0.679,-76.457,0.957,0.939,0,403,371.842,122.422,data_traditional
1852,-89.1,-28.71,31.753,0,0,2.103,-5.765,0.0,0,0,0.962,0,562,0,0,data_traditional
1853,42.265,-40.657,35.2,0.44,0.538,2.021,-2.318,0.818,73.321,0.956,0.989,1,583,500.478,121.813,data_traditional
1854,57.062,-67.305,35.781,0.466,0.515,1.948,-1.737,0.904,79.227,0.952,0.99,1,816,795.134,127.984,data_traditional
1855,44.449,-92.937,35.544,0.425,0.54,1.992,-1.973,0.787,80.968,0.969,0.993,1,823,720.393,123.751,data_traditional
1856,-79.36,74.828,35.573,0.4,0.487,2.047,-1.944,0.822,-72.927,0.953,0.981,1,528,510.164,121.091,data_traditional
1857,-161.701,74.375,34.891,0.452,0.531,2.19,-2.627,0.85,-86.249,0.945,0.97,1,376,288.044,116.686,data_traditional
1858,-30.125,56.947,35.741,0.417,0.58,2.09,-1.776,0.719,-84.538,0.953,0.99,1,712,662.209,123.959,data_traditional
1859,-76.977,22.207,32.054,0.431,0.46,3.693,-5.463,0.938,-78.623,0.947,0.599,0,669,591.86,126.859,data_traditional
1860,-62.217,11.494,35.99,0.431,0.456,1.911,-1.527,0.945,-76.737,0.969,0.981,1,712,589.996,122.898,data_traditional
1861,126.275,-15.381,35.791,0.439,0.558,1.957,-1.727,0.786,89.361,0.934,0.989,1,656,573.968,123.984,data_traditional
1862,-136.718,-19.008,35.941,0.416,0.545,1.799,-1.576,0.764,49.516,0.96,0.976,1,534,419.109,118.209,data_traditional
1863,-67.775,-72.579,35.697,0.439,0.488,1.827,-1.821,0.9,77.747,0.931,0.934,1,513,479.379,124.645,data_traditional
1864,-93.06,73.15,33.854,0,0,1.046,-3.663,0.0,0,0,0.452,0,149,0,0,data_traditional
1865,-105.332,69.553,33.781,0.496,0.529,1.173,-3.736,0.938,-61.729,0.931,0.583,0,454,353.264,122.923,data_traditional
1866,124.61,59.563,35.636,0.359,0.578,2.2,-1.882,0.621,-81.591,0.55,0.979,0,447,442.675,138.012,data_traditional
1867,89.441,-13.38,32.496,0.499,0.628,3.714,-5.021,0.795,22.02,0.932,0.867,0,540,436.106,126.333,data_traditional
1868,51.197,-17.651,35.001,0.447,0.659,2.391,-2.516,0.679,-76.454,0.957,0.939,0,403,371.884,122.526,data_traditional
1869,-16.232,-21.885,35.789,0.454,0.514,2.171,-1.728,0.884,-84.693,0.959,0.993,1,687,589.163,123.314,data_traditional
1870,-55.287,-53.634,36.317,0.457,0.531,1.972,-1.2,0.861,-55.51,0.958,0.983,1,765,702.401,125.086,data_traditional
1871,-157.417,87.917,35.863,0.425,0.546,2.301,-1.654,0.779,-76.888,0.932,0.946,1,455,379.153,119.232,data_traditional
1872,-145.843,87.27,35.974,0.384,0.501,2.041,-1.544,0.767,-77.458,0.935,0.97,1,488,391.647,120.833,data_traditional
1873,139.149,62.173,33.379,0.407,0.937,2.197,-4.138,0.435,-84.841,0.908,0.86,0,361,262.171,120.586,data_traditional
1874,33.728,31.466,36.341,0.424,0.56,1.98,-1.176,0.757,-79.628,0.954,0.989,1,623,626.014,125.706,data_traditional
1875,90.83,-11.435,36.268,0.455,0.564,1.929,-1.249,0.807,84.427,0.939,0.983,1,723,625.241,126.27,data_traditional
1876,-89.1,-28.71,31.753,0,0,2.103,-5.765,0.0,0,0,0.962,0,562,0,0,data_traditional
1877,-159.198,-53.495,35.72,0.404,0.524,2.499,-1.797,0.771,84.583,0.943,0.974,1,416,453.774,120.673,data_traditional
1878,-95.509,60.651,36.263,0.403,0.519,2.049,-1.254,0.777,-85.982,0.965,0.989,1,683,614.286,123.928,data_traditional
1879,125.623,60.436,35.912,0.362,0.594,2.043,-1.605,0.61,-87.672,0.439,0.98,0,472,384.11,147.119,data_traditional
1880,-164.308,43.549,35.177,1.592,4.108,2.45,-2.34,0.387,88.104,0.817,0.901,0,183,183.138,-15.406,data_traditional
1881,-24.654,32.745,32.76,0.544,0.618,3.027,-4.757,0.88,75.402,0.94,0.923,0,686,393.625,123.913,data_traditional
1882,-69.96,28.635,36.271,0.398,0.463,1.996,-1.247,0.86,-89.738,0.964,0.986,1,629,605.919,120.792,data_traditional
1883,102.858,12.928,36.781,0.401,0.557,2.037,-0.736,0.721,-77.214,0.95,0.973,1,541,594.393,123.643,data_traditional
1884,-69.224,7.771,36.421,0.473,0.495,2.108,-1.097,0.957,71.17,0.961,0.982,1,620,586.658,121.654,data_traditional
1885,43.168,0.392,36.646,0.401,0.526,2.066,-0.871,0.762,-82.206,0.957,0.989,1,794,721.042,124.016,data_traditional
1886,-100.95,-13.785,36.106,0.423,0.491,1.884,-1.412,0.86,-82.008,0.965,0.988,1,646,578.422,121.882,data_traditional
1887,116.877,-14.826,36.233,0.455,0.685,2.177,-1.284,0.665,-88.935,0.946,0.99,1,685,580.131,121.723,data_traditional
1888,51.382,-20.624,36.827,0.418,0.559,1.972,-0.69,0.747,85.531,0.97,0.988,1,778,834.373,128.21,data_traditional
1889,-86.355,-22.178,36.535,0.401,0.515,2.108,-0.982,0.779,-73.275,0.97,0.987,1,597,654.917,124.875,data_traditional
1890,17.393,-24.851,36.861,0.502,0.759,2.667,-0.656,0.661,61.85,0.962,0.983,1,737,784.689,131.833,data_traditional
1891,-72.214,-40.078,36.355,0.428,0.513,2.047,-1.162,0.834,89.734,0.973,0.989,1,703,675.83,122.378,data_traditional
1892,-96.123,-53.179,36.299,0.461,0.501,2.049,-1.218,0.92,-70.702,0.948,0.645,0,554,478.275,120.342,data_traditional
1893,-80.96,-54.67,33.121,0,0,3.355,-4.396,0.0,0,0,0.834,0,181,0,0,data_traditional
1894,-74.838,-71.056,36.467,0.435,0.464,1.995,-1.05,0.938,-89.372,0.967,0.987,1,647,698.146,122.578,data_traditional
1895,-129.802,-78.828,37.272,0.442,0.818,1.998,-0.246,0.541,38.146,0.933,0.863,1,503,429.185,118.831,data_traditional
1896,83.75,-94.127,36.453,0.454,0.487,1.876,-1.064,0.932,-56.043,0.929,0.979,1,614,555.39,124.205,data_traditional
1897,8.191,79.496,36.998,0.396,0.586,2.147,-0.519,0.675,-87.473,0.961,0.993,1,823,807.217,129.287,data_traditional
1898,13.076,48.202,36.515,0.397,0.53,2.041,-1.002,0.749,87.493,0.963,0.988,1,545,579.274,125.178,data_traditional
1899,66.668,21.011,36.646,0.429,0.546,2.019,-0.871,0.787,-83.521,0.95,0.987,1,671,489.761,121.166,data_traditional
1900,-4.408,17.607,15.057,0.517,0.709,3.697,-22.46,0.73,27.432,0.918,0.779,0,452,313.998,116.232,data_traditional
1901,-100.864,14.495,35.605,0.484,0.68,2.881,-1.912,0.712,-69.961,0.899,0.876,0,284,241.949,121.728,data_traditional
1902,-164.071,-2.368,35.555,2.816,6.487,2.166,-1.962,0.434,89.372,0.752,0.941,0,182,275.459,-115.062,data_traditional
1903,38.067,-5.524,36.256,0.422,0.556,2.113,-1.261,0.759,-81.23,0.97,0.99,1,677,600.874,118.318,data_traditional
1904,-75.32,-22.801,33.074,0.478,0.597,3.765,-4.443,0.801,-6.551,0.922,0.866,0,674,417.657,123.253,data_traditional
1905,-90.354,-27.395,31.753,2.576,4.374,2.103,-5.765,0.589,0.0,0.266,0.962,0,123,-100.423,214.316,data_traditional
1906,68.73,-30.669,36.49,0.407,0.542,2.178,-1.027,0.75,-89.306,0.96,0.991,1,663,639.001,124.397,data_traditional
1907,46.291,-35.366,13.323,0.447,0.614,2.279,-24.195,0.727,-87.337,0.946,0.94,1,526,507.13,122.507,data_traditional
1908,4.57,-54.831,32.933,0.575,0.862,3.535,-4.584,0.668,9.388,0.917,0.904,0,609,333.478,124.037,data_traditional
1909,-159.673,-71.616,36.08,0.407,0.54,2.071,-1.437,0.754,84.032,0.953,0.979,1,454,373.076,120.371,data_traditional
1910,6.617,-78.262,36.921,0.445,0.49,1.937,-0.596,0.908,-72.582,0.961,0.987,1,669,636.939,125.212,data_traditional
1911,84.59,91.914,36.542,0.453,0.693,2.204,-0.975,0.653,-81.318,0.915,0.962,1,342,279.628,120.189,data_traditional
1912,68.283,87.195,36.922,0.409,0.66,2.099,-0.595,0.619,-75.874,0.961,0.984,1,536,495.962,122.781,data_traditional
1913,-137.022,50.128,36.534,0.426,0.576,2.236,-0.983,0.741,-86.547,0.944,0.986,1,528,454.644,119.311,data_traditional
1914,38.204,37.052,37.273,0.418,0.589,1.805,-0.245,0.71,-77.215,0.958,0.981,1,691,670.423,124.665,data_traditional
1915,-136.273,14.797,36.705,0.456,0.477,1.884,-0.813,0.955,-86.695,0.95,0.967,1,411,354.583,119.33,data_traditional
1916,18.882,12.863,36.575,0.449,0.55,2.03,-0.942,0.816,-79.804,0.943,0.975,1,574,394.958,122.076,data_traditional
1917,-125.422,-13.063,37.051,0.433,0.558,2.033,-0.466,0.775,-79.96,0.942,0.986,1,472,411.332,115.461,data_traditional
1918,130.914,-24.728,36.016,0.391,0.675,2.632,-1.502,0.58,-89.202,0.933,0.883,1,404,346.068,119.965,data_traditional
1919,152.05,-87.844,35.476,0.435,0.591,1.919,-2.041,0.737,84.788,0.913,0.922,1,263,164.985,110.636,data_traditional
1920,-2.668,76.681,37.368,0.391,0.505,2.041,-0.15,0.775,-80.451,0.891,0.991,0,770,679.684,140.461,data_traditional
1921,10.56,46.09,3.956,0,0,3.589,-33.561,0.0,0,0,0.689,0,135,0,0,data_traditional
1922,93.022,24.993,37.025,0.419,0.642,1.944,-0.492,0.653,-80.096,0.949,0.979,1,562,463.387,120.122,data_traditional
1923,-145.425,15.373,36.52,0.425,0.574,2.239,-0.997,0.742,-82.937,0.94,0.959,1,413,306.971,115.679,data_traditional
1924,-100.865,14.493,35.605,0.466,0.654,2.881,-1.912,0.712,-69.573,0.902,0.876,0,284,243.66,125.541,data_traditional
1925,71.449,0.339,33.481,0.509,0.55,3.646,-4.036,0.925,74.367,0.946,0.89,0,776,582.228,124.658,data_traditional
1926,-128.736,-7.718,33.054,2.182,3.774,2.223,-4.463,0.578,0.0,0.123,0.98,0,105,-53.674,169.057,data_traditional
1927,-92.006,-37.442,33.522,0.493,0.562,3.871,-3.996,0.878,-4.575,0.888,0.849,0,572,369.132,129.647,data_traditional
1928,130.161,-45.559,37.041,0.407,0.644,2.089,-0.476,0.632,-88.355,0.959,0.984,1,534,549.541,127.263,data_traditional
1929,62.626,-47.787,36.689,0.431,0.514,2.006,-0.828,0.838,60.092,0.915,0.951,1,515,435.209,119.053,data_traditional
1930,136.482,-52.723,37.27,0.413,0.596,2.046,-0.247,0.692,-83.001,0.952,0.991,1,712,662.379,122.266,data_traditional
1931,-53.755,-76.099,33.466,0.501,0.647,3.113,-4.051,0.774,8.934,0.915,0.685,0,624,456.02,126.086,data_traditional
1932,159.779,-82.556,33.978,0.43,0.583,2.231,-3.54,0.737,75.752,0.933,0.942,1,305,270.821,112.974,data_traditional
1933,-18.027,-84.029,37.578,0.436,0.495,2.032,0.06,0.881,66.672,0.95,0.987,1,703,731.958,127.355,data_traditional
1934,101.393,55.063,37.208,0.427,0.623,1.888,-0.31,0.685,-86.401,0.934,0.984,1,636,546.375,124.908,data_traditional
1935,-32.753,-22.492,37.314,0.429,0.525,2.092,-0.203,0.817,82.738,0.959,0.988,1,830,739.961,129.01,data_traditional
1936,102.405,-23.401,37.364,0.445,0.591,2.164,-0.153,0.753,89.564,0.962,0.981,1,616,622.394,122.447,data_traditional
1937,130.914,-24.728,36.016,0.39,0.672,2.632,-1.502,0.58,-89.209,0.934,0.883,1,404,345.82,120.772,data_traditional
1938,163.052,-47.318,37.275,0.398,0.671,2.246,-0.242,0.592,-85.129,0.956,0.987,1,576,512.658,118.551,data_traditional
1939,84.908,-49.451,37.021,0.439,0.5,1.808,-0.497,0.879,82.977,0.945,0.981,1,493,427.045,118.677,data_traditional
1940,51.523,-94.033,37.478,0.408,0.533,2.014,-0.039,0.766,84.716,0.969,0.995,1,928,874.383,125.773,data_traditional
1941,-158.591,65.516,36.744,0.446,0.533,2.106,-0.774,0.836,-80.501,0.931,0.84,1,313,229.11,114.132,data_traditional
1942,-18.677,65.484,37.43,0.416,0.605,2.103,-0.088,0.688,-81.288,0.96,0.987,1,682,558.609,121.941,data_traditional
1943,-6.115,50.231,37.898,0.403,0.513,1.92,0.381,0.785,89.67,0.976,0.99,1,860,901.752,125.548,data_traditional
1944,-102.314,26.328,37.676,0.42,0.54,2.05,0.159,0.777,-88.561,0.964,0.988,1,910,769.554,125.748,data_traditional
1945,-7.439,19.714,37.765,0.416,0.53,2.09,0.247,0.784,-75.782,0.973,0.994,1,933,908.162,125.53,data_traditional
1946,143.135,-4.707,37.25,0.409,0.669,2.104,-0.267,0.612,-84.009,0.939,0.968,1,536,493.216,118.755,data_traditional
1947,8.154,-10.639,37.705,0.413,0.584,2.146,0.188,0.708,-83.271,0.966,0.987,1,879,843.575,129.709,data_traditional
1948,-76.362,-16.003,37.96,0.412,0.481,2.089,0.442,0.858,-87.391,0.951,0.992,1,992,921.541,131.695,data_traditional
1949,-115.947,-22.172,37.412,0.427,0.535,2.042,-0.105,0.797,86.35,0.968,0.976,1,616,590.547,120.081,data_traditional
1950,-120.743,-66.943,37.601,0.443,0.515,2.121,0.084,0.86,87.175,0.967,0.991,1,881,768.88,126.345,data_traditional
1951,-164.07,94.71,36.083,0,0,2.304,-1.434,0.0,0,0,0.873,0,215,0,0,data_traditional
1952,-74.128,89.835,37.865,0.391,0.516,1.941,0.348,0.757,-80.391,0.953,0.985,1,746,659.184,125.171,data_traditional
1953,87.14,79.258,38.176,0.448,0.646,1.946,0.659,0.694,-83.11,0.945,0.985,1,661,564.387,123.511,data_traditional
1954,14.601,66.51,37.81,0.399,0.543,2.054,0.293,0.734,-79.727,0.954,0.987,1,690,684.819,127.002,data_traditional
1955,63.353,57.194,37.653,0.387,0.615,2.226,0.136,0.629,-74.18,0.943,0.984,1,565,469.012,123.867,data_traditional
1956,34.2,53.732,37.896,0.39,0.572,2.179,0.378,0.683,-80.324,0.964,0.986,1,601,720.679,126.476,data_traditional
1957,90.495,48.941,37.54,0.434,0.615,2.047,0.023,0.706,88.477,0.926,0.978,1,552,459.627,120.52,data_traditional
1958,36.96,27.17,34.903,0,0,3.26,-2.615,0.0,0,0,0.758,0,173,0,0,data_traditional
1959,147.545,8.362,37.624,0.47,0.607,2.3,0.106,0.775,-81.254,0.92,0.97,1,426,383.382,119.774,data_traditional
1960,10.151,-19.9,37.921,0.419,0.534,2.13,0.403,0.786,-83.568,0.965,0.993,1,774,721.982,127.612,data_traditional
1961,-24.593,-48.27,37.868,0.412,0.533,2.151,0.351,0.773,-86.154,0.97,0.991,1,852,873.612,129.138,data_traditional
1962,30.237,-48.926,37.789,0.429,0.565,2.069,0.272,0.76,-72.71,0.966,0.985,1,730,686.649,123.239,data_traditional
1963,-40.769,-51.402,37.747,0.435,0.502,1.97,0.23,0.867,72.838,0.972,0.98,1,733,752.405,124.116,data_traditional
1964,-69.912,-56.664,37.959,0.439,0.528,2.094,0.442,0.831,86.405,0.959,0.99,1,798,680.722,125.137,data_traditional
1965,116.301,-85.615,37.703,0.475,0.652,2.034,0.186,0.729,-78.809,0.966,0.978,1,588,477.652,118.019,data_traditional
1966,16.756,-89.193,37.857,0.439,0.506,2.065,0.339,0.867,-84.842,0.967,0.994,1,896,793.654,125.529,data_traditional
1967,129.438,94.064,38.359,0.431,0.843,2.129,0.842,0.511,-79.253,0.934,0.988,1,691,662.239,129.079,data_traditional
1968,-3.679,75.413,38.153,0.405,0.53,2.08,0.636,0.764,-84.786,0.729,0.993,0,811,795.273,142.452,data_traditional
1969,-42.537,69.161,8.425,1.588,4.2,1.754,-29.092,0.378,89.709,0.198,0.958,0,117,-57.651,168.987,data_traditional
1970,103.197,47.725,34.454,0.467,0.589,3.422,-3.064,0.793,83.791,0.921,0.894,0,618,439.437,123.357,data_traditional
1971,-75.713,25.171,38.282,0.497,0.597,1.947,0.765,0.833,-61.253,0.965,0.98,1,670,612.016,126.458,data_traditional
1972,-129.608,18.203,35.908,0.466,0.485,3.883,-1.61,0.961,-6.996,0.921,0.802,0,603,425.408,120.583,data_traditional
1973,64.811,-2.306,34.333,0.477,0.519,4.012,-3.184,0.92,36.741,0.941,0.823,0,596,520.185,123.484,data_traditional
1974,-134.948,-8.711,37.92,0.437,0.537,2.01,0.403,0.814,-75.689,0.951,0.965,1,485,410.442,118.222,data_traditional
1975,-62.853,-32.549,33.958,0.479,0.522,3.674,-3.56,0.918,-12.73,0.949,0.873,0,717,657.22,127.955,data_traditional
1976,-94.139,-54.5,34.538,2.276,3.298,3.126,-2.979,0.69,0.0,0.177,0.601,0,117,-48.147,167.371,data_traditional
