,
,
data_traditional.tif,
Emission wavelength,500 nm
NA,1.15
Refraction index,1.33
Voxel size,220 nm x 220 nm x 220 nm
Bead diameter,100 nm
,
Frame size,10 pixels
Threshold,222
,
Theoretical FWHM in XY,223 nm
Theoratical FWHM in Z,885 nm
,
HeatMap Statistics,
FWHM min,425 nm +/- 17 nm
FWHMmin / Theoretical FWHMxy,1.907 +/- 0.077
FWHM max,582 nm +/- 59 nm
FWHMmax / Theoretical FWHMxy,2.614 +/- 0.263
FWHM z,1.38 um +/- 114.79 nm
FWHMz / Theoretical FWHMz,1.564 +/- 0.13
z0,+/- 8.19 um
(z0 - mean(z0)) / FWHMz,+/- 9.256
Asymmetry,0.743 +/- 0.066
Theta,13.9 deg +/- 53.4 deg
,

Bead Id,x0 (um),y0 (um),z0 (um),FWHM min (um),FWHM max (um),FWHM z (um),z0 - mean(z0) (um),Asymmetry,Theta (degrees),R^2 FWHM min/max,R^2 FWHMz,Fit valid,Centroid brightness,Fitted Brightness(A),Fitted background(B),Image name
185,-11.445,29.904,5.991,0.442,0.557,1.93,-32.89,0.794,-83.617,0.96,0.98,1,798,637.097,124.932,data_traditional
186,10.991,26.389,3.913,0.567,1.693,1.359,-34.968,0.335,-18.827,0.539,0.569,0,0,235.803,153.011,data_traditional
187,-141.666,22.679,3.093,0.686,0.803,3.867,-35.789,0.854,-88.874,0.835,0.889,0,258,116.675,121.961,data_traditional
188,110.321,15.577,4.956,0.432,1.207,1.851,-33.925,0.358,-20.883,0.931,0.767,0,275,161.123,114.415,data_traditional
189,-143.791,-36.779,4.695,0.369,1.473,2.639,-34.187,0.25,23.765,0.866,0.874,0,209,130.407,115.794,data_traditional
190,111.982,-54.291,4.341,0.364,1.818,2.246,-34.541,0.2,-35.975,0.905,0.803,1,226,116.421,117.331,data_traditional
191,16.232,-75.964,6.554,0.432,1.759,2.317,-32.328,0.246,14.094,0.95,0.945,0,512,354.586,118.88,data_traditional
192,57.832,-92.128,3.959,0.388,3.595,1.201,-34.923,0.108,-62.306,0.774,0.641,0,0,205.516,125.038,data_traditional
193,-9.891,84.392,5.38,0.437,0.954,1.133,-33.501,0.457,80.384,0.851,0.98,0,588,451.435,134.744,data_traditional
194,23.967,59.774,5.974,0.406,0.727,1.432,-32.907,0.558,83.227,0.961,0.946,1,817,683.616,132.217,data_traditional
195,107.514,1.098,5.442,0.541,1.155,2.779,-33.44,0.468,-28.962,0.866,0.911,0,293,150.996,120.869,data_traditional
196,-84.821,-2.02,6.34,0.394,0.56,1.945,-32.542,0.703,40.931,0.93,0.962,1,837,728.974,135.678,data_traditional
197,-12.879,-14.356,6.183,0.516,0.69,2.124,-32.698,0.748,-85.665,0.933,0.965,1,551,418.067,121.0,data_traditional
198,2.429,-21.205,5.805,0.435,0.738,1.763,-33.076,0.59,-87.768,0.899,0.964,0,852,700.635,137.12,data_traditional
199,97.114,-36.364,6.325,0.563,0.993,4.358,-32.557,0.567,52.622,0.89,0.762,0,280,146.948,125.939,data_traditional
200,-47.391,-57.413,6.414,0.517,1.056,2.255,-32.467,0.49,-11.429,0.861,0.94,0,448,353.341,130.217,data_traditional
201,-63.824,-72.443,5.44,0.643,0.749,1.467,-33.441,0.859,62.654,0.866,0.937,0,471,284.942,132.261,data_traditional
202,84.851,-94.109,-0.028,0.363,2.529,8.521,-38.91,0.143,37.412,0.891,0.852,0,186,88.284,115.698,data_traditional
203,-87.864,94.967,15.671,0.725,0.999,2.15,-23.211,0.725,-55.946,0.807,0.566,0,399,302.409,124.869,data_traditional
204,-59.135,89.484,6.51,0.427,0.597,1.53,-32.371,0.715,-72.247,0.923,0.951,1,518,625.277,128.623,data_traditional
205,-95.723,82.918,6.426,0.577,0.787,1.817,-32.456,0.733,25.709,0.862,0.981,0,534,322.578,123.993,data_traditional
206,-7.498,68.756,6.035,0.434,0.862,1.258,-32.846,0.503,87.724,0.904,0.721,0,765,670.652,131.149,data_traditional
207,102.74,58.96,9.251,0,0,1.848,-29.63,0.0,0,0,0.869,0,389,0,0,data_traditional
208,-141.665,22.679,3.093,0.674,0.798,3.867,-35.789,0.845,-88.041,0.834,0.889,0,258,116.596,122.73,data_traditional
209,-67.631,12.455,4.199,0.651,1.265,1.725,-34.682,0.514,19.485,0.899,0.56,0,242,182.072,118.152,data_traditional
210,30.249,-7.789,6.096,0.437,0.546,1.554,-32.785,0.801,-77.895,0.923,0.973,1,976,858.13,131.903,data_traditional
211,-133.413,-17.44,6.396,0.6,0.852,2.742,-32.486,0.704,-55.945,0.91,0.893,1,264,123.588,116.784,data_traditional
212,42.996,-18.095,5.728,0.416,0.604,1.388,-33.154,0.69,-64.623,0.96,0.978,1,776,741.76,122.458,data_traditional
213,91.952,-33.471,5.056,0.413,1.381,1.898,-33.825,0.299,-37.347,0.917,0.921,1,312,163.554,117.765,data_traditional
214,-143.765,-36.766,4.695,0.368,1.434,2.639,-34.187,0.257,25.173,0.847,0.874,0,274,130.266,116.433,data_traditional
215,105.494,-61.183,4.798,0.401,1.906,2.041,-34.084,0.211,-42.077,0.912,0.578,0,247,133.478,117.518,data_traditional
216,-158.842,-66.757,4.833,0.396,2.526,3.107,-34.048,0.157,37.101,0.916,0.72,0,193,109.554,115.125,data_traditional
217,32.744,-79.857,38.508,0.42,0.538,1.208,-0.374,0.78,-89.223,0.976,0.981,1,1802,1871.661,126.986,data_traditional
218,74.8,78.32,57.13,0,0,1.626,18.248,0.0,0,0,0.983,0,955,0,0,data_traditional
219,-7.498,68.717,6.035,0.429,0.992,1.258,-32.846,0.433,88.796,0.884,0.721,0,546,622.313,139.151,data_traditional
220,-71.622,28.15,6.687,0.472,0.518,1.901,-32.194,0.91,59.407,0.902,0.973,1,654,647.119,135.941,data_traditional
221,-101.689,23.289,7.108,0.431,0.567,3.837,-31.773,0.76,30.353,0.943,0.866,0,757,488.825,125.884,data_traditional
222,-153.762,17.731,5.41,0.419,1.175,2.092,-33.472,0.357,11.396,0.923,0.794,0,321,170.313,113.955,data_traditional
223,7.349,-2.583,6.913,0.472,0.585,2.257,-31.968,0.808,-67.918,0.954,0.964,1,742,608.577,127.523,data_traditional
224,98.289,-5.783,5.85,0.39,0.992,1.74,-33.032,0.392,-29.787,0.94,0.948,1,431,303.412,121.302,data_traditional
225,-83.715,-18.798,7.2,0.508,0.575,2.623,-31.682,0.883,-34.268,0.926,0.887,1,481,385.416,122.946,data_traditional
226,-18.716,-26.236,6.823,0.483,0.68,2.09,-32.059,0.711,85.468,0.926,0.953,1,829,635.528,127.702,data_traditional
227,-16.28,-53.02,-0.111,0,0,0.264,-38.993,0.0,0,0,0,0,739,0,0,data_traditional
228,77.205,-62.726,5.911,0.411,1.335,1.91,-32.971,0.308,-49.734,0.936,0.976,1,439,312.278,125.327,data_traditional
229,61.155,-67.292,5.828,0.481,1.333,1.913,-33.054,0.361,-58.982,0.928,0.977,1,427,272.961,122.614,data_traditional
230,-112.684,-86.649,4.663,0.641,1.806,2.776,-34.219,0.355,-32.478,0.85,0.857,0,214,102.858,118.444,data_traditional
231,-144.286,65.927,4.351,0.669,0.706,2.736,-34.53,0.948,-65.768,0.883,0.834,0,249,116.687,112.108,data_traditional
232,70.251,39.863,6.534,0.432,0.457,1.642,-32.347,0.946,-55.183,0.965,0.987,1,802,707.804,121.216,data_traditional
233,-0.223,28.436,7.19,0.443,0.525,1.874,-31.691,0.843,-24.055,0.968,0.98,1,754,693.182,123.21,data_traditional
234,127.601,-10.287,5.901,0.381,1.584,2.498,-32.98,0.24,-24.426,0.952,0.881,1,297,200.771,116.172,data_traditional
235,-50.663,-17.38,7.539,0.541,0.573,2.173,-31.342,0.943,63.749,0.931,0.987,1,756,566.65,128.766,data_traditional
236,37.371,-19.311,6.843,0.45,0.571,1.653,-32.039,0.788,-89.284,0.948,0.971,1,767,712.762,121.106,data_traditional
237,161.476,-58.218,6.017,0.478,2.749,2.048,-32.865,0.174,-29.987,0.909,0.937,1,250,147.496,119.634,data_traditional
238,-158.692,-66.674,5.068,0.419,2.111,1.315,-33.814,0.198,39.372,0.859,0.822,0,211,106.708,116.546,data_traditional
239,-31.154,-70.429,6.305,0.532,0.793,1.78,-32.577,0.671,-7.023,0.886,0.962,0,611,415.601,134.946,data_traditional
240,136.326,-72.071,5.086,0.399,1.37,1.666,-33.795,0.291,-37.054,0.918,0.846,1,205,104.097,113.6,data_traditional
241,16.962,-85.796,6.913,0.58,1.357,2.349,-31.968,0.427,12.829,0.914,0.897,1,334,237.383,120.33,data_traditional
242,-114.514,78.163,6.454,0.415,0.534,2.518,-32.427,0.777,-22.303,0.898,0.924,0,456,370.346,125.468,data_traditional
243,-7.212,68.482,56.686,0.508,0.561,1.908,17.804,0.905,30.416,0.964,0.677,0,1659,1279.544,127.378,data_traditional
244,150.153,52.424,6.173,0.447,1.841,3.414,-32.709,0.243,-9.507,0.888,0.781,0,212,92.559,113.488,data_traditional
245,-156.838,36.5,5.854,0.379,1.097,1.905,-33.028,0.345,7.596,0.944,0.846,1,355,251.827,115.238,data_traditional
246,4.442,8.802,7.321,0.559,0.695,2.233,-31.561,0.805,-87.347,0.929,0.954,1,758,486.258,126.215,data_traditional
247,4.441,8.801,7.321,0.563,0.7,2.233,-31.561,0.804,-87.418,0.931,0.954,1,758,486.229,124.53,data_traditional
248,-2.86,2.2,37.421,0,0,1.069,-1.461,0.0,0,0,0.99,0,1683,0,0,data_traditional
249,-7.097,-30.204,6.594,0.444,0.583,1.73,-32.288,0.762,-81.732,0.932,0.969,1,735,626.389,128.698,data_traditional
250,-20.248,-37.214,6.85,0.463,0.594,1.651,-32.031,0.78,-85.645,0.886,0.964,0,705,552.877,136.574,data_traditional
251,10.141,-41.83,7.461,0.564,0.753,2.532,-31.421,0.748,-5.0,0.9,0.914,0,838,502.01,126.978,data_traditional
252,-82.572,-64.04,20.583,0.568,0.635,1.133,-18.299,0.894,63.001,0.986,0.945,1,806,681.804,116.083,data_traditional
253,-47.172,-63.846,63.859,0.405,0.657,1.131,24.977,0.617,87.709,0.988,0.983,1,1097,1328.463,118.427,data_traditional
254,53.265,-74.965,7.02,0.601,1.21,2.243,-31.861,0.496,30.86,0.92,0.915,1,290,208.886,122.466,data_traditional
255,-106.772,90.701,7.262,0.489,0.74,2.238,-31.62,0.661,25.545,0.878,0.954,0,522,395.73,129.081,data_traditional
256,-63.704,31.443,8.055,0.419,0.46,3.042,-30.827,0.912,2.158,0.965,0.788,0,627,564.956,121.848,data_traditional
257,-141.288,21.711,7.182,0.402,0.889,3.019,-31.7,0.452,13.044,0.873,0.95,0,497,321.191,139.743,data_traditional
258,69.694,17.431,7.737,0.448,0.505,1.724,-31.145,0.887,-77.852,0.976,0.983,1,944,887.26,122.951,data_traditional
259,120.56,-3.52,3.955,0,0,5.032,-34.926,0.0,0,0,0.759,0,147,0,0,data_traditional
260,113.477,-4.714,7.0,0.65,0.996,3.213,-31.881,0.653,-33.597,0.841,0.86,0,217,104.116,116.088,data_traditional
261,-143.822,-36.795,4.695,0.371,1.4,2.639,-34.187,0.265,22.784,0.902,0.874,1,209,134.595,114.141,data_traditional
262,161.99,-58.434,5.259,0.571,2.806,1.957,-33.622,0.204,-30.368,0.921,0.837,0,243,125.099,115.452,data_traditional
263,140.202,79.929,6.356,0.358,1.623,2.424,-32.526,0.221,4.508,0.959,0.914,1,320,219.423,115.592,data_traditional
264,-89.287,64.558,7.318,0.541,0.634,1.914,-31.564,0.853,-38.151,0.922,0.958,1,414,393.445,124.583,data_traditional
265,-89.287,64.558,7.318,0.54,0.633,1.914,-31.564,0.853,-37.867,0.928,0.958,1,414,393.875,124.622,data_traditional
266,21.792,60.999,7.802,0.442,0.576,1.662,-31.079,0.768,87.13,0.962,0.974,1,989,855.953,133.262,data_traditional
267,150.108,52.522,5.535,0.418,1.859,2.008,-33.346,0.225,-9.046,0.908,0.763,0,226,149.373,115.975,data_traditional
268,-63.875,31.548,7.227,0.642,0.792,2.052,-31.654,0.811,40.487,0.902,0.851,1,440,297.234,119.121,data_traditional
269,-130.354,-10.421,6.522,0.382,1.049,1.564,-32.36,0.364,28.268,0.965,0.949,1,307,267.749,118.494,data_traditional
270,138.85,-24.624,6.503,0.382,2.349,1.999,-32.378,0.162,-26.892,0.91,0.842,0,233,122.769,116.087,data_traditional
271,10.133,-41.827,7.461,0.565,0.714,2.532,-31.421,0.792,-3.202,0.911,0.914,0,838,512.75,126.7,data_traditional
272,-98.879,-50.102,7.145,0.571,0.669,1.364,-31.737,0.854,62.871,0.939,0.932,1,474,448.444,128.741,data_traditional
273,-75.786,-67.926,7.794,0.574,0.836,1.41,-31.087,0.687,-24.206,0.917,0.944,1,692,660.016,137.508,data_traditional
274,14.648,-71.752,10.747,0.577,1.09,1.983,-28.135,0.529,21.552,0.894,0.839,0,647,452.308,136.175,data_traditional
275,-12.76,-72.16,-0.111,0,0,0.264,-38.993,0.0,0,0,0,0,669,0,0,data_traditional
276,-98.605,80.995,7.828,0.491,0.648,2.138,-31.053,0.758,6.134,0.898,0.951,0,571,449.884,131.64,data_traditional
277,-140.186,69.404,6.866,0.367,0.691,2.243,-32.015,0.532,-8.343,0.936,0.949,1,385,392.099,123.851,data_traditional
278,56.125,60.611,7.907,0.43,0.452,1.546,-30.975,0.952,83.86,0.972,0.99,1,1051,1114.515,129.314,data_traditional
279,41.82,-0.912,7.779,0.395,0.557,1.645,-31.103,0.708,-63.645,0.942,0.939,1,1056,881.833,132.414,data_traditional
280,-56.533,-47.15,7.922,0.53,0.576,2.086,-30.959,0.92,25.24,0.898,0.954,0,693,619.995,136.035,data_traditional
281,-88.967,-47.992,7.41,0.478,0.561,1.501,-31.472,0.851,68.882,0.957,0.96,1,745,690.66,128.811,data_traditional
282,28.506,-77.777,7.996,0.429,1.514,1.85,-30.885,0.283,18.316,0.944,0.896,1,198,280.399,116.296,data_traditional
283,119.909,-82.497,6.807,0.467,2.002,1.523,-32.075,0.233,-44.271,0.913,0.932,0,297,187.006,114.875,data_traditional
284,35.551,60.848,7.488,0.439,0.651,1.359,-31.393,0.674,76.367,0.956,0.939,1,622,683.743,124.004,data_traditional
285,-83.508,60.592,8.292,0.399,0.513,2.355,-30.59,0.778,-2.372,0.926,0.957,1,647,595.69,129.191,data_traditional
286,35.552,60.848,7.488,0.441,0.654,1.359,-31.393,0.674,76.311,0.957,0.939,1,622,683.313,122.523,data_traditional
287,102.9,59.583,7.382,0.595,1.935,3.31,-31.499,0.307,17.081,0.828,0.723,0,363,310.209,126.21,data_traditional
288,127.641,51.909,6.551,0.425,1.274,2.642,-32.331,0.333,-6.401,0.921,0.885,1,232,128.319,112.624,data_traditional
289,-89.67,46.254,8.614,0.4,0.53,1.724,-30.268,0.755,6.141,0.911,0.981,1,715,723.133,133.879,data_traditional
290,-55.226,35.357,8.489,0.416,0.468,1.67,-30.392,0.889,88.145,0.974,0.99,1,1004,1009.861,129.29,data_traditional
291,-63.87,31.55,7.227,0.609,0.755,2.052,-31.654,0.807,41.477,0.899,0.851,0,440,299.963,125.329,data_traditional
292,-85.36,16.94,7.839,0,0,1.766,-31.043,0.0,0,0,0.942,0,492,0,0,data_traditional
293,-59.527,5.665,9.102,0.48,0.541,4.087,-29.779,0.887,-14.759,0.96,0.765,0,905,642.057,121.681,data_traditional
294,-59.58,5.878,7.833,0.454,0.66,3.187,-31.049,0.687,59.522,0.911,0.868,0,694,682.699,134.992,data_traditional
295,79.329,2.557,7.631,0.459,0.592,1.75,-31.251,0.775,-48.978,0.969,0.957,1,561,561.21,122.684,data_traditional
296,77.989,2.791,25.23,0.56,0.623,1.503,-13.652,0.898,51.846,0.95,0.662,0,929,934.684,136.243,data_traditional
297,-71.5,-14.74,15.992,0,0,1.912,-22.889,0.0,0,0,0.974,0,983,0,0,data_traditional
298,-64.069,-17.14,7.546,0.406,0.488,3.061,-31.336,0.833,40.308,0.928,0.885,1,549,505.751,126.675,data_traditional
299,106.355,85.905,7.713,0.424,1.012,2.055,-31.169,0.419,19.078,0.892,0.976,0,502,336.359,123.73,data_traditional
300,31.427,74.911,7.857,0.454,0.837,1.256,-31.024,0.543,84.566,0.965,0.976,1,730,643.306,120.09,data_traditional
301,-61.631,36.245,8.509,0.419,0.474,1.618,-30.373,0.884,20.345,0.963,0.991,1,949,785.203,126.518,data_traditional
302,-85.196,16.893,7.839,0.433,0.508,1.766,-31.043,0.852,18.115,0.849,0.942,0,569,618.749,145.999,data_traditional
303,-128.982,15.636,7.303,0.37,0.772,1.541,-31.579,0.48,15.458,0.974,0.968,1,470,364.988,117.807,data_traditional
304,117.123,10.656,6.801,0.383,1.182,1.777,-32.081,0.324,-20.861,0.927,0.934,1,270,225.406,119.109,data_traditional
305,-140.879,2.578,9.903,0.918,1.316,1.176,-28.978,0.698,12.084,0.707,0.571,0,206,119.089,134.547,data_traditional
306,28.017,-10.638,7.876,0.426,0.662,1.776,-31.006,0.643,-67.804,0.925,0.951,1,902,689.022,127.419,data_traditional
307,-147.575,-10.403,6.493,0.397,1.485,2.311,-32.389,0.267,25.098,0.907,0.89,1,244,145.399,112.597,data_traditional
308,146.95,-13.111,7.276,0.469,2.317,3.391,-31.605,0.202,-25.895,0.882,0.819,0,235,101.655,110.915,data_traditional
309,96.034,-13.994,5.61,0.494,1.024,2.678,-33.271,0.482,70.784,0.876,0.767,0,225,118.146,120.172,data_traditional
310,123.536,-19.484,7.271,0.441,1.689,3.64,-31.611,0.261,-30.561,0.94,0.852,0,285,164.473,115.591,data_traditional
311,-14.012,-27.079,7.969,0.444,0.662,1.84,-30.913,0.672,-83.441,0.909,0.967,1,724,578.361,134.023,data_traditional
312,-85.14,-69.96,27.423,0,0,1.081,-11.459,0.0,0,0,0.975,0,634,0,0,data_traditional
313,-21.389,-69.369,8.259,0.482,1.336,2.33,-30.623,0.361,-0.515,0.874,0.853,0,564,316.218,123.266,data_traditional
314,-117.285,-74.931,6.335,0.498,1.524,1.871,-32.547,0.327,-36.441,0.881,0.754,0,205,111.624,128.58,data_traditional
315,103.142,59.464,7.382,0.55,1.817,3.31,-31.499,0.303,0.572,0.954,0.723,0,0,493.297,123.224,data_traditional
316,150.153,52.424,6.173,0.447,1.841,3.414,-32.709,0.243,-9.507,0.888,0.781,0,212,92.559,113.488,data_traditional
317,-123.062,49.946,8.052,0.421,0.503,1.415,-30.829,0.835,4.067,0.954,0.966,1,640,524.393,122.418,data_traditional
318,88.423,25.061,8.082,0.476,0.56,1.745,-30.799,0.85,-41.795,0.955,0.974,1,542,405.041,117.086,data_traditional
319,-59.527,5.665,9.102,0.48,0.539,4.087,-29.779,0.891,-15.389,0.959,0.765,0,905,640.829,122.706,data_traditional
320,58.074,-95.662,5.524,0.365,2.041,2.087,-33.357,0.179,26.604,0.95,0.831,0,273,179.732,131.834,data_traditional
321,121.082,86.603,7.239,0.393,1.156,2.067,-31.643,0.34,11.945,0.924,0.896,1,246,188.706,113.862,data_traditional
322,124.132,53.632,47.436,0.538,1.066,1.313,8.554,0.505,68.171,0.937,0.558,0,515,460.869,123.653,data_traditional
323,-137.867,34.352,8.456,0.41,0.765,1.943,-30.426,0.536,11.209,0.943,0.974,1,548,379.965,120.296,data_traditional
324,-140.918,33.098,7.527,0.395,0.922,2.4,-31.355,0.428,3.463,0.937,0.909,1,264,260.401,120.106,data_traditional
325,108.899,0.038,8.238,0.413,1.344,1.909,-30.644,0.307,-24.995,0.933,0.961,1,418,255.629,119.455,data_traditional
326,-29.584,-39.885,4.307,0.606,0.626,2.072,-34.575,0.968,-66.562,0.904,0.93,1,560,423.794,129.171,data_traditional
327,-117.285,-74.931,6.335,0.498,1.524,1.871,-32.547,0.327,-36.441,0.881,0.754,0,205,111.624,128.58,data_traditional
328,89.897,-76.52,8.908,0.911,1.144,3.369,-29.974,0.797,53.136,0.707,0.821,0,215,71.972,124.211,data_traditional
329,-8.4,-80.521,8.125,0.58,0.848,1.706,-30.756,0.684,3.33,0.891,0.925,0,408,330.345,125.907,data_traditional
330,148.484,88.212,7.742,0.412,1.526,2.842,-31.14,0.27,4.73,0.943,0.854,1,321,189.994,114.402,data_traditional
331,-35.008,82.068,9.006,0.516,0.566,1.575,-29.876,0.911,6.124,0.957,0.954,1,836,670.918,127.301,data_traditional
332,-154.363,74.949,7.876,0.388,1.14,2.238,-31.006,0.34,-11.255,0.953,0.941,1,386,289.569,115.474,data_traditional
333,136.531,67.025,7.37,0.373,1.456,1.892,-31.512,0.256,0.999,0.953,0.852,1,279,185.669,114.61,data_traditional
334,20.392,50.097,8.701,0.421,0.535,1.435,-30.181,0.786,86.611,0.966,0.958,1,964,822.394,126.504,data_traditional
335,-154.094,32.238,7.982,0.436,1.152,2.747,-30.899,0.378,8.316,0.852,0.898,0,240,119.981,115.235,data_traditional
336,-135.597,9.39,7.596,0.391,0.807,1.58,-31.285,0.484,22.545,0.942,0.956,1,336,246.113,117.132,data_traditional
337,139.874,-25.172,6.503,0.377,3.864,1.999,-32.378,0.098,-27.865,0.924,0.842,0,0,168.259,117.89,data_traditional
338,54.21,-38.921,8.376,0.465,0.59,1.463,-30.506,0.788,-65.945,0.961,0.982,1,686,675.875,126.393,data_traditional
339,116.951,-40.18,7.938,0.465,1.797,2.567,-30.944,0.258,-33.787,0.931,0.926,1,301,172.576,116.674,data_traditional
340,-112.671,-57.03,8.069,0.453,0.956,1.864,-30.813,0.474,49.94,0.938,0.963,1,527,337.492,121.562,data_traditional
341,-44.45,-69.383,8.203,0.52,0.713,1.411,-30.678,0.729,78.386,0.896,0.971,0,465,378.539,124.954,data_traditional
342,39.245,-81.927,6.794,0.395,2.551,1.396,-32.087,0.155,18.834,0.936,0.693,0,287,135.35,119.407,data_traditional
343,31.662,-86.221,7.846,0.785,1.055,2.131,-31.036,0.744,-76.783,0.918,0.942,1,335,223.651,119.225,data_traditional
344,-100.98,-88.22,-0.111,0,0,0.264,-38.993,0.0,0,0,0,0,1119,0,0,data_traditional
345,-53.478,-94.395,9.098,0.517,1.617,1.695,-29.784,0.32,-10.043,0.932,0.94,1,385,293.006,129.431,data_traditional
346,-143.317,90.329,8.236,0.415,0.846,2.222,-30.645,0.49,-19.819,0.918,0.931,1,404,308.546,123.814,data_traditional
347,136.171,67.005,7.304,0.376,3.033,1.459,-31.577,0.124,2.895,0.958,0.796,0,249,172.811,115.045,data_traditional
348,20.392,50.097,8.701,0.421,0.535,1.435,-30.181,0.786,86.611,0.966,0.958,1,964,822.394,126.504,data_traditional
349,-72.542,20.225,8.765,0.573,0.661,2.072,-30.117,0.867,74.278,0.856,0.768,0,564,436.73,135.992,data_traditional
350,34.911,10.06,9.163,0.466,0.605,1.706,-29.719,0.77,-72.135,0.953,0.63,0,826,627.892,125.432,data_traditional
351,42.229,8.13,9.055,0.37,0.599,1.624,-29.827,0.618,-53.84,0.975,0.955,1,1334,1299.62,127.822,data_traditional
352,-31.392,4.338,9.042,0.384,0.623,2.053,-29.84,0.617,80.325,0.942,0.962,1,726,723.422,130.153,data_traditional
353,-149.853,4.306,8.036,0.388,1.161,1.925,-30.846,0.334,20.97,0.945,0.869,1,340,216.571,114.297,data_traditional
354,-31.392,4.338,9.042,0.389,0.629,2.053,-29.84,0.619,80.303,0.942,0.962,1,726,721.592,126.827,data_traditional
355,-5.695,-41.416,8.579,0.452,0.639,1.745,-30.302,0.707,-79.39,0.878,0.958,0,825,552.821,131.992,data_traditional
356,20.458,-41.843,7.99,0.384,0.597,1.305,-30.891,0.643,-77.662,0.901,0.976,1,520,500.042,123.734,data_traditional
357,-48.836,-57.45,6.798,0.654,3.902,3.114,-32.083,0.167,-4.031,0.756,0.859,0,189,87.001,116.606,data_traditional
358,127.269,-60.441,-0.111,0.136,2.582,0.264,-38.993,0.053,-89.585,0.011,0,0,104,-237.362,141.596,data_traditional
359,-98.991,-65.084,7.941,0.467,1.132,1.957,-30.94,0.413,53.541,0.932,0.936,1,351,187.416,123.774,data_traditional
360,42.588,-93.266,8.659,0.917,1.424,2.967,-30.223,0.643,-66.385,0.873,0.911,0,316,192.95,121.68,data_traditional
361,36.473,89.158,9.126,0.481,0.697,1.614,-29.755,0.69,78.428,0.928,0.989,1,635,577.417,124.512,data_traditional
362,-127.838,38.091,9.034,0.445,0.655,1.637,-29.848,0.68,7.972,0.946,0.955,1,611,376.42,116.819,data_traditional
363,50.228,26.203,9.321,0.457,0.58,1.831,-29.561,0.788,-53.445,0.973,0.982,1,954,791.736,123.242,data_traditional
364,101.396,23.909,8.604,0.392,1.107,1.898,-30.278,0.354,-14.402,0.958,0.949,1,466,335.664,119.749,data_traditional
365,-64.68,-17.16,7.439,0,0,2.636,-31.442,0.0,0,0,0.861,0,238,0,0,data_traditional
366,-133.412,-17.442,6.396,0.585,0.841,2.742,-32.486,0.696,-56.335,0.907,0.893,1,264,123.539,118.032,data_traditional
367,-22.218,-62.313,8.639,0.498,0.618,1.411,-30.242,0.806,-86.785,0.882,0.959,0,590,471.759,131.008,data_traditional
368,-131.595,93.323,8.816,0.456,0.614,1.842,-30.066,0.742,-28.329,0.884,0.971,0,514,391.581,127.745,data_traditional
369,-2.123,92.754,8.63,0.388,0.804,1.121,-30.252,0.483,86.844,0.868,0.982,0,620,602.479,135.08,data_traditional
370,-100.396,83.229,9.941,0.531,0.667,2.284,-28.941,0.796,15.168,0.86,0.958,0,733,565.455,133.812,data_traditional
371,88.101,81.049,9.457,0.423,0.643,1.663,-29.425,0.657,26.539,0.92,0.956,1,755,642.52,123.975,data_traditional
372,79.795,79.852,7.532,0.883,1.504,1.243,-31.35,0.587,49.046,0.815,0.631,0,193,81.809,122.618,data_traditional
373,-2.148,61.143,9.536,0.425,0.688,1.671,-29.345,0.618,-86.348,0.953,0.96,1,864,746.222,125.687,data_traditional
374,-151.862,56.617,7.846,0.347,1.088,1.816,-31.035,0.319,-1.339,0.875,0.576,0,248,124.087,115.777,data_traditional
375,-32.863,35.858,9.917,0.462,0.484,1.62,-28.964,0.955,70.422,0.971,0.981,1,846,817.785,127.034,data_traditional
376,34.911,10.06,9.163,0.466,0.605,1.706,-29.719,0.77,-72.135,0.953,0.63,0,826,627.892,125.432,data_traditional
377,-89.669,-12.124,9.305,0.437,0.528,1.772,-29.577,0.829,39.48,0.935,0.96,1,689,650.617,128.329,data_traditional
378,146.828,-13.061,7.276,0.443,2.263,3.391,-31.605,0.196,-29.163,0.899,0.819,0,243,103.286,111.364,data_traditional
379,146.455,-20.589,7.922,0.43,2.251,1.892,-30.96,0.191,-23.351,0.901,0.781,0,186,91.218,110.697,data_traditional
380,97.12,-36.354,6.325,0.578,0.968,4.358,-32.557,0.597,52.294,0.902,0.762,0,280,148.908,124.47,data_traditional
381,80.404,79.531,9.443,0.434,0.719,2.075,-29.438,0.604,32.196,0.796,0.965,0,428,427.705,145.985,data_traditional
382,27.875,70.611,9.684,0.478,0.638,1.553,-29.197,0.75,88.95,0.961,0.983,1,1059,979.042,128.781,data_traditional
383,-82.355,26.686,10.395,0.399,0.573,3.513,-28.486,0.697,32.237,0.929,0.919,0,762,670.883,130.73,data_traditional
384,113.479,-4.715,7.0,0.641,0.962,3.213,-31.881,0.666,-34.23,0.832,0.86,0,217,103.961,117.439,data_traditional
385,-62.55,-60.691,53.301,0.415,0.543,1.176,14.419,0.764,86.858,0.99,0.973,1,1847,2076.94,125.914,data_traditional
386,-135.16,-61.017,8.59,0.411,1.832,2.174,-30.292,0.225,43.752,0.897,0.871,0,328,137.559,115.299,data_traditional
387,-146.274,-67.378,56.801,0.535,1.195,1.131,17.92,0.448,66.987,0.983,0.843,0,463,538.458,122.063,data_traditional
388,-116.466,-72.775,9.098,0.446,1.184,2.021,-29.784,0.376,53.508,0.912,0.883,1,385,224.029,125.667,data_traditional
